"author","reviewBody","reviewRating","ratingMaxvalue","reviewTags","dateCreated","images","reviewUrl","reviewSource","originalText","name","reviewCount","aggregateRating","address","place_id","input","businessUrl"
"Violet Ewohime-Ndukaire","It's was a great Graduation ceremony today.","5.0","5.0","","5 months ago","","https://www.google.com/maps/contrib/101132301930742766652/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegQIARBL","www.google.com","","University of Galway","299","4.5","University Rd, Galway, Ireland","ChIJByaGafGWW0gRcAJAjz3gQYs","https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs"
"Matthew Ajimati","Excellent citadel of learning. Collegial and multicultural environment for students and academics.","5.0","5.0","","a month ago","","https://www.google.com/maps/contrib/100810410096379927917/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARCfAQ","www.google.com","","University of Galway","299","4.5","University Rd, Galway, Ireland","ChIJByaGafGWW0gRcAJAjz3gQYs","https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs"
"Stephy","Nice to walk around the campuses","5.0","5.0","","4 years ago","https://lh5.googleusercontent.com/p/AF1QipOr82gKPSF4APzpkujuSBqJMY2Rfw9tExWvD1Q9 | https://lh5.googleusercontent.com/p/AF1QipO20fQur4C2J4_Iy8CiGQlKIfFp8hwnzXZXiO1H | https://lh5.googleusercontent.com/p/AF1QipPU97TpG_B2VRZ56ycWjPXuqagXP39scNXhCKFN | https://lh5.googleusercontent.com/p/AF1QipOiV62JB03r3O5wa386TZWDfY3C0wRL2oA9Do-H | https://lh5.googleusercontent.com/p/AF1QipO-0s0eGeUgPsKiQub3kzti8S08Zr8DdMUJYv53 | https://lh5.googleusercontent.com/p/AF1QipOhsxAk10kzT9OpbzQPCfhzaDqEeqtvcVDaXDHg","https://www.google.com/maps/contrib/102961777132500290502/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegQIARAC","www.google.com","","University of Galway","299","4.5","University Rd, Galway, Ireland","ChIJByaGafGWW0gRcAJAjz3gQYs","https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs"
"Min Zhang","Beautiful campus, especially in the autumn","4.0","5.0","","a month ago","https://lh5.googleusercontent.com/p/AF1QipPqZbsinUfMpoqPxjVo3RDMKlXdDqbmdvAXiaF1 | https://lh5.googleusercontent.com/p/AF1QipMihPQXDCACXTe3bjlKpJiDIrqFJ5Dq_r5OOq82 | https://lh5.googleusercontent.com/p/AF1QipMRTjdCiSl6HvnQ939lUQHaA-TNH9VyyJQgEW-T | https://lh5.googleusercontent.com/p/AF1QipP0u0ykGiHKODfXGDSwYQkiUIOvMxMCYyQOJzjc | https://lh5.googleusercontent.com/p/AF1QipPgwT2G-fTr0K3TeKFyZp2PV1gM40TNQ35BEU83 | https://lh5.googleusercontent.com/p/AF1QipOHYvk4zhGEydlA0T9yZKjwdmlR_lo0fqfWPS84 | https://lh5.googleusercontent.com/p/AF1QipMCvfxcfT96vVK7MhBjvKQXNe1vVHRvNlLr07C9 | https://lh5.googleusercontent.com/p/AF1QipPv2yH3jO6DY8EjFb4EWtHVZXXZPF8OtFnqfptp | https://lh5.googleusercontent.com/p/AF1QipOKJsEh1HxaVHO0quXYtFiSxhZFM68Z8s-L7oSm | https://lh5.googleusercontent.com/p/AF1QipPhp3_FjYDDbCnQHiqwFoRuRNHgDz-YH91vIzDO | https://lh5.googleusercontent.com/p/AF1QipMcd2ZvZ5252b3i4C9TUy9NK10uuCkPuR7GngdS","https://www.google.com/maps/contrib/103503527925313407868/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegQIARAv","www.google.com","","University of Galway","299","4.5","University Rd, Galway, Ireland","ChIJByaGafGWW0gRcAJAjz3gQYs","https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs"
"Ahmed Kabir","Lovely and large campus. Beautiful infrastructure and architecture. Well Known and one of the best universities in Ireland. Plenty of asian students studying here with scholarships. Different scholarship schemes for foreign students. Located at the heart of the city. Vibrant atomosphere.","5.0","5.0","","8 months ago","https://lh5.googleusercontent.com/p/AF1QipOY8BWD62l76Wd-cIV2ocK5QTOyOKwYr8kwgVyn | https://lh5.googleusercontent.com/p/AF1QipMZ8yEdAJgrLopGslfkqAqZDESawvcEpIZmVMTv | https://lh5.googleusercontent.com/p/AF1QipP2qlYw0STuqjaHA2iCDsMJOrn9cmXoccL-9ljQ | https://lh5.googleusercontent.com/p/AF1QipMgw5QtcGg9X8uMwiEVCvDev8uRAdn7DCjzUa1J | https://lh5.googleusercontent.com/p/AF1QipPSiPT2mSQ-EZKd1Vh3OhnfiheqGYKcfqIJ_KHM | https://lh5.googleusercontent.com/p/AF1QipMh9Sx2wWFEpXz6z8YcYwXUgiXfq2GhTiig0d9S | https://lh5.googleusercontent.com/p/AF1QipOTjAY1OIEXRY0dJfUlDxfh2ETV8xewKj7nz6b0 | https://lh5.googleusercontent.com/p/AF1QipNfqc5EDR6Am4v0Z3OtCoDaNGNSAt8xqQSsYJhR","https://www.google.com/maps/contrib/105812569133654134650/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegQIARBo","www.google.com","","University of Galway","299","4.5","University Rd, Galway, Ireland","ChIJByaGafGWW0gRcAJAjz3gQYs","https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs"
"Shane Cunningham","Great campus locate beside the River Corrib. Lots of place to eat and easy to get around on foot or by bicycle. They have spent a lot of time and effort renovating the campus over the last 15 years","5.0","5.0","","5 years ago","https://lh5.googleusercontent.com/p/AF1QipOOQJFss1EVujrtrRQwL91HfPzIUgjBDKvnjb_u","https://www.google.com/maps/contrib/105625312306757237394/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARCHAQ","www.google.com","","University of Galway","299","4.5","University Rd, Galway, Ireland","ChIJByaGafGWW0gRcAJAjz3gQYs","https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs"
"Sagar Arora","If not as a student, you have to check out the luring architecture of this place as a traveller!","5.0","5.0","","a month ago","","https://www.google.com/maps/contrib/101376646683151111359/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARDaAQ","www.google.com","","University of Galway","299","4.5","University Rd, Galway, Ireland","ChIJByaGafGWW0gRcAJAjz3gQYs","https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs"
"Soumitra Sinha","Ranked in top 1% amongst the universities across the globe, this university has one of the greenest buildings in whole Ireland, with so many international students and such a great campus all along the River Corrib, makes this university a great place to enhance your life.","4.0","5.0","","2 years ago","","https://www.google.com/maps/contrib/114390843472472787118/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegQIARA1","www.google.com","","University of Galway","299","4.5","University Rd, Galway, Ireland","ChIJByaGafGWW0gRcAJAjz3gQYs","https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs"
"Aoife O' Leary","Went to a play dealing with being bullied shocking and disturbing dealing with issues of hate relatable to anyone who went through a difficult childhood of not being accepted by others","4.0","5.0","","4 months ago","","https://www.google.com/maps/contrib/111120487337722925387/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARDwAQ","www.google.com","","University of Galway","299","4.5","University Rd, Galway, Ireland","ChIJByaGafGWW0gRcAJAjz3gQYs","https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs"
"Kweeveen Campbell","Great campus, excellent learning done here, good social scene, very safe and secure, helpful staff both academic and support","5.0","5.0","","2 years ago","","https://www.google.com/maps/contrib/105353548728688802855/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegUIARCjAQ","www.google.com","","University of Galway","299","4.5","University Rd, Galway, Ireland","ChIJByaGafGWW0gRcAJAjz3gQYs","https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs"
